name,Afghanistan,Algeria,Angola,Argentina,Australia,Austria,Bahrain,Bangladesh,Belgium,Bolivia,Bosnia-Herzegovina,Botswana,Brazil,Brunei,Cambodia,Cameroon,Canada,Chad,Chile,China,Colombia,Congo,Congo Dem Rep,CoteDIvore,Cuba,Czech,Denmark,Ecuador,Egypt,Eritrea,Ethiopia,Finland,France,Gabon,Gambia,Germany,Ghana,Greece,Hong Kong,Hungary,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kenya,Kuwait,Lebanon,Lesotho,Liberia,Libya,Madagascar,Malawi,Malaysia,Mali,Mauritania,Mauritius,Mexico,Mongolia,Morocco,Mozambique,Namibia,Netherlands,New Zealand,Niger,Nigeria,North Korea,Norway,Oman,Pakistan,Palestine,Paraguay,Peru,Philippines,Portugal,Qatar,Romania,Russia,Rwanda,Saudi Arabia,Senegal,Seychelles,Sierra Leone,Singapore,Slovakia,Somalia,South Africa,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tanzania,Thailand,Togo,Tunisia,Turkey,UAE,UK,USA,Uganda,Ukraine,Uruguay,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe
Interest > Parenting > Parenting Babies and Toddlers,8.0,263.0,75.0,25.0,3517.0,113.0,2838.0,68.0,157.0,3.0,5.0,1050.0,98.0,51.0,19.0,24.0,2081.0,4.0,24.0,75.0,9.0,9.0,154.0,31.0,5.0,49.0,90.0,5.0,1056.0,,70.0,49.0,714.0,6.0,7.0,817.0,240.0,55.0,218.0,42.0,99825.0,166.0,136.0,155.0,579.0,285.0,549.0,20.0,222.0,428.0,565.0,3883.0,3242.0,620.0,22.0,54.0,23.0,125.0,909.0,32.0,3.0,133.0,56.0,,177.0,245.0,1345.0,538.0,939.0,2.0,477.0,,325.0,3636.0,639.0,92.0,9.0,53.0,414.0,101.0,5201.0,30.0,169.0,44.0,8862.0,21.0,29.0,15.0,1223.0,6.0,28.0,428165.0,128.0,13.0,219.0,78.0,67.0,504.0,170.0,214.0,103.0,81.0,175.0,504.0,11.0,87.0,132.0,44545.0,4295.0,10403.0,146.0,42.0,6.0,11.0,92.0,51.0,368.0,878.0
Interest > Parenting > Parenting Children Aged 4-11,11.0,201.0,79.0,28.0,3459.0,110.0,2855.0,87.0,167.0,1.0,5.0,1133.0,103.0,56.0,25.0,24.0,2214.0,3.0,19.0,82.0,10.0,10.0,167.0,32.0,5.0,57.0,199.0,6.0,741.0,,88.0,56.0,722.0,7.0,8.0,867.0,189.0,61.0,236.0,46.0,100991.0,158.0,141.0,124.0,642.0,305.0,557.0,21.0,231.0,415.0,623.0,3781.0,3110.0,637.0,24.0,41.0,21.0,147.0,1008.0,30.0,2.0,157.0,59.0,2.0,155.0,249.0,1390.0,556.0,986.0,3.0,492.0,,324.0,3729.0,841.0,64.0,8.0,56.0,410.0,110.0,5156.0,28.0,183.0,47.0,8341.0,22.0,32.0,14.0,1241.0,12.0,36.0,454581.0,139.0,18.0,220.0,91.0,67.0,529.0,179.0,237.0,86.0,87.0,194.0,514.0,11.0,75.0,124.0,49365.0,4325.0,10932.0,143.0,46.0,4.0,10.0,106.0,46.0,382.0,936.0
Interest > Parenting > Parenting Teens,15.0,262.0,125.0,39.0,3930.0,137.0,2289.0,80.0,201.0,4.0,4.0,1492.0,151.0,46.0,29.0,35.0,2222.0,4.0,33.0,86.0,10.0,13.0,246.0,44.0,10.0,59.0,123.0,5.0,1081.0,,97.0,95.0,921.0,9.0,7.0,1007.0,275.0,79.0,253.0,62.0,80288.0,200.0,23.0,148.0,649.0,311.0,530.0,26.0,266.0,470.0,872.0,3172.0,3390.0,932.0,26.0,40.0,26.0,211.0,918.0,38.0,5.0,202.0,65.0,1.0,190.0,458.0,2283.0,673.0,1162.0,4.0,628.0,,361.0,3053.0,773.0,94.0,10.0,56.0,490.0,145.0,4540.0,33.0,202.0,74.0,7273.0,37.0,45.0,20.0,1177.0,9.0,40.0,697427.0,185.0,23.0,275.0,94.0,66.0,787.0,209.0,265.0,115.0,117.0,272.0,589.0,15.0,97.0,145.0,43817.0,5610.0,11228.0,186.0,50.0,13.0,14.0,127.0,51.0,656.0,1442.0
Interest > Parenting > Special Needs Kids,15.0,243.0,113.0,34.0,3128.0,114.0,1623.0,63.0,169.0,3.0,3.0,1353.0,136.0,38.0,22.0,31.0,1524.0,3.0,24.0,78.0,9.0,11.0,214.0,39.0,10.0,42.0,92.0,4.0,936.0,,83.0,78.0,787.0,9.0,3.0,791.0,246.0,54.0,192.0,49.0,55231.0,178.0,142.0,138.0,488.0,246.0,383.0,22.0,221.0,414.0,729.0,2179.0,871.0,846.0,22.0,43.0,24.0,172.0,793.0,35.0,5.0,176.0,47.0,1.0,197.0,434.0,2066.0,555.0,883.0,2.0,482.0,,323.0,2287.0,669.0,90.0,5.0,51.0,399.0,122.0,3053.0,31.0,150.0,68.0,5542.0,33.0,40.0,17.0,876.0,6.0,37.0,645336.0,142.0,12.0,213.0,73.0,57.0,727.0,173.0,201.0,102.0,103.0,240.0,545.0,12.0,54.0,111.0,34936.0,4561.0,9157.0,144.0,41.0,12.0,11.0,100.0,53.0,599.0,1245.0
Interest > Personal Care,5.0,896.0,17.0,4.0,1487.0,41.0,1550.0,23.0,70.0,,1.0,131.0,27.0,21.0,6.0,8.0,834.0,1.0,3.0,42.0,3.0,2.0,33.0,18.0,,14.0,31.0,1.0,2005.0,,12.0,20.0,565.0,8.0,1.0,284.0,40.0,18.0,72.0,18.0,55204.0,111.0,123.0,273.0,170.0,141.0,264.0,2.0,92.0,753.0,148.0,2160.0,1890.0,46.0,4.0,111.0,10.0,22.0,737.0,22.0,8.0,22.0,22.0,,815.0,53.0,132.0,165.0,267.0,2.0,126.0,,157.0,2289.0,182.0,141.0,1.0,41.0,180.0,18.0,2702.0,13.0,41.0,14.0,7695.0,8.0,4.0,1.0,605.0,1.0,11.0,62880.0,40.0,2.0,50.0,18.0,115.0,71.0,62.0,71.0,132.0,22.0,40.0,330.0,7.0,257.0,95.0,17497.0,1484.0,5571.0,31.0,13.0,,5.0,25.0,95.0,47.0,93.0
Interest > Personal Care > Bath and Shower,2.0,530.0,10.0,3.0,854.0,25.0,900.0,15.0,49.0,,,86.0,13.0,12.0,4.0,4.0,486.0,1.0,2.0,27.0,1.0,1.0,22.0,13.0,,9.0,16.0,1.0,1026.0,,4.0,11.0,468.0,7.0,1.0,165.0,19.0,12.0,36.0,15.0,32085.0,69.0,122.0,127.0,103.0,80.0,162.0,,50.0,315.0,70.0,1266.0,1498.0,26.0,1.0,43.0,3.0,11.0,527.0,21.0,4.0,13.0,16.0,,499.0,40.0,78.0,102.0,142.0,2.0,66.0,,99.0,1289.0,75.0,70.0,1.0,39.0,117.0,12.0,1760.0,6.0,21.0,6.0,3729.0,8.0,3.0,1.0,380.0,1.0,6.0,33052.0,20.0,1.0,31.0,9.0,41.0,47.0,41.0,41.0,52.0,13.0,24.0,282.0,7.0,165.0,41.0,10043.0,936.0,4277.0,17.0,9.0,,4.0,15.0,51.0,29.0,58.0
Interest > Personal Care > Deodorant and Antiperspirant,2.0,830.0,9.0,2.0,995.0,33.0,1146.0,11.0,46.0,,1.0,65.0,16.0,13.0,3.0,5.0,499.0,,3.0,26.0,1.0,1.0,14.0,11.0,,10.0,24.0,1.0,1791.0,,7.0,12.0,475.0,5.0,,188.0,20.0,13.0,38.0,16.0,40372.0,85.0,123.0,235.0,106.0,106.0,179.0,,52.0,671.0,90.0,1574.0,1254.0,19.0,3.0,99.0,3.0,7.0,488.0,20.0,6.0,13.0,13.0,,750.0,15.0,51.0,112.0,160.0,1.0,62.0,,120.0,1676.0,69.0,125.0,,41.0,144.0,9.0,1995.0,10.0,27.0,5.0,6217.0,5.0,4.0,1.0,377.0,1.0,6.0,20873.0,23.0,2.0,30.0,10.0,103.0,29.0,37.0,49.0,109.0,13.0,23.0,292.0,5.0,230.0,74.0,11523.0,942.0,4486.0,19.0,10.0,,3.0,14.0,85.0,21.0,43.0
Interest > Personal Care > Oral care,1.0,269.0,11.0,3.0,546.0,16.0,548.0,9.0,25.0,,1.0,54.0,11.0,8.0,2.0,3.0,348.0,1.0,3.0,16.0,2.0,1.0,19.0,5.0,,5.0,18.0,,562.0,,6.0,7.0,147.0,4.0,,103.0,14.0,11.0,28.0,14.0,18613.0,35.0,120.0,119.0,70.0,49.0,103.0,1.0,39.0,369.0,69.0,743.0,859.0,30.0,,53.0,5.0,7.0,432.0,19.0,3.0,8.0,13.0,,247.0,19.0,66.0,64.0,99.0,1.0,62.0,,81.0,793.0,117.0,47.0,1.0,40.0,99.0,8.0,1056.0,3.0,22.0,8.0,2944.0,4.0,1.0,1.0,276.0,,5.0,37802.0,15.0,1.0,23.0,10.0,50.0,29.0,29.0,26.0,49.0,6.0,19.0,253.0,4.0,97.0,40.0,7546.0,465.0,3138.0,20.0,6.0,,4.0,6.0,68.0,26.0,47.0
Interest > Personal Care > Shaving,1.0,254.0,5.0,2.0,524.0,10.0,608.0,6.0,13.0,,,29.0,5.0,9.0,2.0,5.0,315.0,,,16.0,1.0,2.0,10.0,8.0,,6.0,11.0,,528.0,,4.0,7.0,134.0,5.0,,91.0,11.0,7.0,15.0,1.0,22687.0,26.0,120.0,73.0,51.0,45.0,83.0,,28.0,173.0,27.0,767.0,838.0,15.0,,21.0,2.0,5.0,298.0,19.0,2.0,7.0,12.0,,231.0,7.0,29.0,60.0,89.0,1.0,26.0,,60.0,827.0,60.0,26.0,1.0,15.0,60.0,5.0,1236.0,2.0,11.0,6.0,2161.0,3.0,1.0,,187.0,,3.0,12958.0,11.0,1.0,17.0,8.0,38.0,17.0,19.0,23.0,26.0,7.0,13.0,259.0,4.0,67.0,25.0,6953.0,350.0,2395.0,10.0,5.0,,3.0,9.0,45.0,10.0,13.0
Interest > Personal Celebrations & Life Events,35.0,1206.0,95.0,47.0,7208.0,181.0,4753.0,217.0,265.0,9.0,5.0,1558.0,175.0,100.0,31.0,58.0,3462.0,4.0,37.0,138.0,22.0,11.0,213.0,51.0,12.0,93.0,149.0,8.0,5904.0,,139.0,104.0,1268.0,11.0,7.0,1500.0,409.0,110.0,372.0,78.0,181147.0,836.0,157.0,430.0,997.0,545.0,966.0,33.0,354.0,1563.0,1360.0,6896.0,3853.0,1080.0,31.0,207.0,36.0,197.0,2026.0,38.0,10.0,287.0,104.0,7.0,979.0,429.0,2137.0,1025.0,1502.0,4.0,1137.0,,475.0,7446.0,2137.0,521.0,8.0,66.0,1158.0,162.0,8835.0,59.0,504.0,74.0,19511.0,35.0,59.0,20.0,2214.0,11.0,49.0,632940.0,217.0,21.0,357.0,190.0,181.0,740.0,269.0,358.0,279.0,133.0,393.0,703.0,17.0,333.0,287.0,99439.0,7698.0,16189.0,265.0,68.0,17.0,9.0,163.0,107.0,628.0,1373.0
Interest > Personal Celebrations & Life Events > Anniversary,9.0,196.0,33.0,14.0,2874.0,59.0,2022.0,82.0,84.0,2.0,3.0,336.0,46.0,39.0,10.0,19.0,1227.0,2.0,10.0,55.0,4.0,2.0,64.0,16.0,2.0,33.0,48.0,2.0,439.0,,32.0,29.0,490.0,2.0,2.0,483.0,70.0,24.0,127.0,29.0,79253.0,172.0,134.0,108.0,316.0,165.0,353.0,10.0,147.0,140.0,340.0,2663.0,825.0,175.0,13.0,26.0,9.0,41.0,739.0,23.0,2.0,81.0,49.0,3.0,193.0,87.0,440.0,375.0,556.0,1.0,265.0,,201.0,3804.0,949.0,48.0,1.0,50.0,447.0,55.0,3723.0,25.0,84.0,20.0,5759.0,8.0,22.0,3.0,894.0,3.0,15.0,157946.0,64.0,8.0,113.0,70.0,20.0,136.0,79.0,106.0,29.0,28.0,98.0,396.0,6.0,63.0,49.0,60568.0,2760.0,7397.0,80.0,28.0,3.0,3.0,48.0,46.0,115.0,214.0
Interest > Personal Celebrations & Life Events > Baby Shower,12.0,519.0,56.0,27.0,4028.0,111.0,3516.0,77.0,132.0,4.0,2.0,925.0,99.0,58.0,16.0,30.0,2159.0,3.0,18.0,87.0,10.0,8.0,120.0,30.0,7.0,52.0,90.0,3.0,4328.0,,63.0,51.0,768.0,5.0,2.0,862.0,207.0,46.0,207.0,47.0,127486.0,371.0,136.0,246.0,576.0,337.0,643.0,12.0,226.0,1050.0,702.0,4861.0,1682.0,502.0,15.0,122.0,18.0,93.0,1294.0,31.0,6.0,128.0,69.0,2.0,519.0,274.0,1117.0,518.0,891.0,3.0,501.0,,314.0,4663.0,837.0,419.0,4.0,46.0,704.0,84.0,6204.0,22.0,234.0,35.0,12965.0,16.0,37.0,8.0,1427.0,6.0,31.0,369591.0,119.0,9.0,186.0,77.0,100.0,415.0,156.0,189.0,150.0,64.0,199.0,494.0,12.0,195.0,131.0,48234.0,4541.0,11631.0,118.0,39.0,7.0,3.0,92.0,80.0,300.0,674.0
Interest > Personal Celebrations & Life Events > Bachelor Party,5.0,178.0,47.0,11.0,2036.0,65.0,2227.0,18.0,86.0,,3.0,510.0,58.0,44.0,13.0,20.0,1191.0,1.0,10.0,63.0,3.0,4.0,100.0,18.0,8.0,30.0,50.0,1.0,248.0,,34.0,32.0,481.0,4.0,2.0,475.0,176.0,26.0,123.0,32.0,78622.0,205.0,124.0,80.0,359.0,180.0,401.0,5.0,140.0,113.0,572.0,2877.0,740.0,311.0,11.0,30.0,15.0,67.0,1095.0,25.0,,77.0,28.0,1.0,189.0,181.0,882.0,335.0,531.0,1.0,357.0,,202.0,2779.0,148.0,43.0,,45.0,305.0,55.0,4030.0,13.0,143.0,22.0,5934.0,11.0,23.0,5.0,1027.0,2.0,18.0,276442.0,62.0,6.0,98.0,46.0,26.0,284.0,73.0,121.0,9.0,49.0,141.0,387.0,8.0,75.0,54.0,26198.0,2773.0,8081.0,84.0,12.0,5.0,4.0,74.0,45.0,196.0,420.0
Interest > Personal Celebrations & Life Events > Bachelorette Party,7.0,381.0,41.0,11.0,2679.0,84.0,2645.0,60.0,93.0,,1.0,384.0,59.0,54.0,11.0,18.0,1638.0,3.0,9.0,68.0,5.0,5.0,82.0,20.0,6.0,34.0,62.0,2.0,3627.0,,54.0,41.0,530.0,4.0,3.0,571.0,168.0,30.0,147.0,38.0,99764.0,204.0,128.0,166.0,436.0,276.0,484.0,9.0,185.0,854.0,526.0,3682.0,1031.0,266.0,9.0,76.0,8.0,68.0,1227.0,22.0,3.0,105.0,41.0,2.0,375.0,139.0,695.0,385.0,625.0,,447.0,,218.0,3800.0,687.0,357.0,,45.0,471.0,40.0,4872.0,21.0,178.0,21.0,9411.0,8.0,18.0,11.0,1219.0,5.0,18.0,230332.0,73.0,5.0,113.0,72.0,75.0,229.0,97.0,143.0,123.0,44.0,153.0,400.0,7.0,147.0,96.0,40251.0,3096.0,9470.0,109.0,26.0,6.0,4.0,70.0,71.0,197.0,332.0
Interest > Personal Celebrations & Life Events > Birth,2.0,70.0,23.0,11.0,1715.0,42.0,1852.0,27.0,49.0,,1.0,221.0,28.0,34.0,10.0,12.0,941.0,2.0,9.0,40.0,2.0,3.0,37.0,9.0,4.0,21.0,38.0,2.0,248.0,,22.0,21.0,260.0,2.0,1.0,309.0,68.0,17.0,90.0,25.0,66967.0,74.0,121.0,63.0,251.0,157.0,292.0,6.0,116.0,122.0,197.0,2182.0,484.0,111.0,7.0,16.0,4.0,29.0,582.0,22.0,,43.0,23.0,1.0,126.0,72.0,322.0,194.0,376.0,1.0,165.0,,122.0,2480.0,201.0,28.0,1.0,27.0,153.0,28.0,3068.0,10.0,84.0,17.0,4856.0,4.0,16.0,2.0,693.0,2.0,13.0,108623.0,44.0,6.0,72.0,33.0,17.0,97.0,59.0,74.0,24.0,21.0,54.0,317.0,6.0,26.0,31.0,23194.0,1809.0,6086.0,41.0,15.0,1.0,2.0,40.0,14.0,64.0,167.0
Interest > Personal Celebrations & Life Events > Birthday,17.0,508.0,46.0,21.0,3480.0,93.0,3044.0,143.0,125.0,2.0,3.0,886.0,76.0,53.0,15.0,25.0,1896.0,2.0,14.0,85.0,9.0,4.0,95.0,27.0,5.0,50.0,69.0,3.0,3823.0,,64.0,48.0,678.0,6.0,3.0,740.0,186.0,38.0,199.0,43.0,108799.0,270.0,136.0,177.0,486.0,273.0,538.0,15.0,205.0,899.0,666.0,4227.0,1115.0,485.0,17.0,69.0,17.0,95.0,1138.0,27.0,5.0,132.0,50.0,3.0,320.0,154.0,882.0,568.0,721.0,2.0,566.0,,259.0,5177.0,1458.0,365.0,2.0,51.0,676.0,63.0,5354.0,35.0,266.0,35.0,11220.0,16.0,30.0,7.0,1307.0,4.0,31.0,307697.0,99.0,12.0,147.0,116.0,70.0,361.0,125.0,171.0,109.0,45.0,219.0,440.0,9.0,132.0,110.0,79504.0,3826.0,10180.0,113.0,34.0,7.0,4.0,67.0,69.0,273.0,590.0
Interest > Personal Celebrations & Life Events > Funeral,6.0,38.0,32.0,12.0,1544.0,45.0,1913.0,18.0,59.0,4.0,3.0,378.0,39.0,27.0,10.0,17.0,877.0,3.0,21.0,40.0,6.0,3.0,54.0,12.0,3.0,24.0,40.0,1.0,161.0,,22.0,24.0,321.0,2.0,2.0,331.0,72.0,28.0,110.0,30.0,64294.0,65.0,119.0,51.0,290.0,158.0,335.0,3.0,108.0,49.0,203.0,2313.0,199.0,174.0,7.0,6.0,5.0,45.0,625.0,26.0,,50.0,24.0,,45.0,94.0,564.0,268.0,429.0,2.0,173.0,,125.0,2113.0,141.0,4.0,2.0,36.0,127.0,45.0,2783.0,16.0,106.0,17.0,4920.0,5.0,22.0,2.0,675.0,3.0,16.0,160997.0,54.0,5.0,82.0,31.0,13.0,146.0,70.0,88.0,9.0,36.0,63.0,342.0,4.0,13.0,22.0,22354.0,2082.0,5556.0,38.0,6.0,3.0,4.0,38.0,41.0,111.0,264.0
Interest > Personal Celebrations & Life Events > Graduation,,32.0,15.0,3.0,1035.0,24.0,1050.0,19.0,32.0,,2.0,120.0,13.0,21.0,6.0,8.0,611.0,1.0,4.0,30.0,1.0,1.0,27.0,7.0,1.0,16.0,20.0,1.0,180.0,,19.0,10.0,167.0,5.0,,211.0,39.0,10.0,55.0,19.0,37797.0,61.0,3.0,34.0,149.0,53.0,171.0,7.0,79.0,93.0,136.0,1253.0,130.0,70.0,2.0,12.0,2.0,15.0,445.0,12.0,,30.0,11.0,,34.0,55.0,181.0,115.0,230.0,,96.0,,108.0,1366.0,184.0,14.0,,44.0,148.0,15.0,1929.0,3.0,87.0,5.0,2887.0,1.0,6.0,2.0,472.0,3.0,9.0,59952.0,26.0,2.0,38.0,23.0,9.0,56.0,30.0,59.0,12.0,14.0,54.0,304.0,2.0,12.0,26.0,18745.0,1156.0,4198.0,27.0,6.0,3.0,1.0,23.0,36.0,40.0,93.0
Interest > Personal Celebrations & Life Events > Prom,,49.0,24.0,8.0,1820.0,40.0,1559.0,14.0,44.0,,2.0,199.0,34.0,32.0,6.0,8.0,884.0,2.0,8.0,41.0,5.0,1.0,44.0,11.0,1.0,19.0,34.0,3.0,251.0,,20.0,19.0,252.0,4.0,1.0,282.0,44.0,16.0,87.0,19.0,60869.0,110.0,5.0,68.0,231.0,116.0,243.0,7.0,118.0,245.0,131.0,1841.0,422.0,125.0,5.0,34.0,6.0,30.0,600.0,19.0,,55.0,25.0,1.0,49.0,89.0,438.0,161.0,405.0,,122.0,,144.0,1909.0,64.0,22.0,,44.0,305.0,27.0,2769.0,6.0,136.0,15.0,3961.0,4.0,8.0,,768.0,2.0,12.0,147555.0,43.0,2.0,51.0,27.0,24.0,119.0,50.0,82.0,38.0,26.0,54.0,328.0,5.0,10.0,33.0,17624.0,1755.0,6050.0,31.0,19.0,3.0,1.0,39.0,44.0,77.0,136.0
Interest > Personal Celebrations & Life Events > Wedding,16.0,332.0,39.0,22.0,3617.0,92.0,3404.0,100.0,122.0,1.0,2.0,499.0,68.0,62.0,16.0,25.0,2129.0,2.0,14.0,94.0,9.0,4.0,74.0,20.0,3.0,55.0,75.0,3.0,3772.0,,55.0,49.0,642.0,5.0,4.0,725.0,198.0,47.0,198.0,39.0,122879.0,173.0,134.0,187.0,536.0,304.0,594.0,18.0,212.0,880.0,592.0,4610.0,1633.0,226.0,15.0,76.0,17.0,85.0,1040.0,23.0,3.0,133.0,62.0,3.0,274.0,142.0,670.0,504.0,810.0,2.0,510.0,,240.0,4388.0,924.0,368.0,1.0,50.0,565.0,68.0,5919.0,27.0,275.0,29.0,11574.0,7.0,30.0,7.0,1377.0,6.0,22.0,230049.0,92.0,10.0,165.0,115.0,72.0,212.0,131.0,192.0,114.0,60.0,189.0,446.0,6.0,122.0,96.0,55307.0,3785.0,10796.0,112.0,37.0,3.0,6.0,76.0,62.0,229.0,437.0
Interest > Personal Debt,4.0,631.0,19.0,3.0,875.0,43.0,868.0,55.0,48.0,1.0,1.0,103.0,21.0,16.0,10.0,14.0,500.0,2.0,7.0,32.0,7.0,4.0,32.0,9.0,2.0,18.0,32.0,1.0,7856.0,,26.0,16.0,419.0,4.0,2.0,323.0,32.0,20.0,71.0,16.0,31917.0,83.0,132.0,349.0,129.0,148.0,227.0,4.0,83.0,1292.0,147.0,1461.0,1829.0,68.0,6.0,127.0,10.0,15.0,639.0,24.0,9.0,25.0,13.0,1.0,562.0,40.0,130.0,219.0,266.0,3.0,145.0,,141.0,1617.0,425.0,266.0,1.0,43.0,253.0,23.0,2113.0,19.0,67.0,11.0,7429.0,5.0,5.0,5.0,438.0,1.0,14.0,55890.0,31.0,6.0,62.0,33.0,192.0,53.0,84.0,58.0,158.0,15.0,64.0,306.0,4.0,134.0,178.0,27772.0,1127.0,5296.0,42.0,14.0,1.0,3.0,24.0,116.0,43.0,91.0
Interest > Personal Debt > Credit Cards,3.0,512.0,9.0,1.0,468.0,29.0,463.0,46.0,34.0,1.0,1.0,63.0,14.0,10.0,8.0,11.0,300.0,,5.0,15.0,6.0,2.0,23.0,6.0,1.0,13.0,22.0,,7186.0,,20.0,12.0,246.0,2.0,1.0,250.0,19.0,16.0,43.0,3.0,19416.0,42.0,128.0,241.0,55.0,104.0,172.0,2.0,51.0,960.0,92.0,890.0,1622.0,40.0,5.0,66.0,8.0,11.0,404.0,22.0,5.0,15.0,9.0,1.0,416.0,34.0,104.0,159.0,130.0,2.0,92.0,,103.0,995.0,361.0,206.0,,42.0,176.0,14.0,1225.0,13.0,48.0,7.0,4149.0,4.0,3.0,3.0,271.0,1.0,11.0,40900.0,24.0,5.0,37.0,26.0,142.0,34.0,64.0,37.0,101.0,10.0,40.0,280.0,2.0,92.0,138.0,21396.0,688.0,4020.0,17.0,9.0,1.0,3.0,12.0,83.0,26.0,65.0
Interest > Personal Debt > Home Financing,1.0,197.0,9.0,1.0,511.0,36.0,551.0,19.0,33.0,1.0,1.0,53.0,16.0,8.0,4.0,5.0,309.0,1.0,5.0,17.0,3.0,3.0,14.0,4.0,2.0,15.0,18.0,,6993.0,,14.0,14.0,226.0,3.0,1.0,231.0,15.0,16.0,51.0,16.0,19271.0,44.0,7.0,216.0,79.0,86.0,157.0,2.0,47.0,634.0,69.0,922.0,1568.0,25.0,2.0,55.0,5.0,11.0,400.0,23.0,5.0,16.0,12.0,,215.0,17.0,49.0,139.0,172.0,3.0,70.0,,112.0,853.0,233.0,194.0,,40.0,133.0,12.0,1547.0,11.0,41.0,7.0,3813.0,3.0,5.0,5.0,258.0,1.0,5.0,21902.0,16.0,5.0,43.0,20.0,114.0,21.0,70.0,34.0,80.0,11.0,31.0,272.0,4.0,74.0,126.0,18229.0,698.0,4108.0,28.0,6.0,1.0,2.0,14.0,67.0,21.0,41.0
Interest > Personal Debt > Personal Loans,2.0,477.0,12.0,1.0,748.0,30.0,760.0,19.0,35.0,1.0,,73.0,18.0,16.0,6.0,7.0,402.0,2.0,4.0,22.0,6.0,2.0,21.0,7.0,2.0,13.0,21.0,1.0,5141.0,,18.0,8.0,255.0,3.0,2.0,214.0,18.0,14.0,56.0,16.0,29444.0,60.0,127.0,174.0,103.0,82.0,165.0,2.0,67.0,820.0,114.0,1169.0,1666.0,47.0,4.0,95.0,7.0,11.0,597.0,23.0,2.0,21.0,10.0,,431.0,26.0,76.0,143.0,237.0,2.0,100.0,,117.0,1359.0,244.0,110.0,1.0,43.0,174.0,12.0,1784.0,15.0,56.0,8.0,5542.0,4.0,5.0,5.0,372.0,1.0,8.0,27543.0,25.0,,46.0,25.0,112.0,42.0,48.0,41.0,102.0,9.0,40.0,290.0,4.0,85.0,73.0,20129.0,834.0,4673.0,30.0,5.0,1.0,2.0,18.0,88.0,28.0,58.0
Interest > Personal Debt > Student Loans,1.0,418.0,13.0,2.0,587.0,19.0,594.0,17.0,25.0,,,80.0,10.0,14.0,5.0,7.0,289.0,2.0,4.0,21.0,3.0,3.0,24.0,6.0,1.0,9.0,15.0,1.0,571.0,,11.0,3.0,179.0,2.0,1.0,137.0,23.0,6.0,42.0,14.0,25642.0,45.0,7.0,142.0,77.0,60.0,110.0,1.0,53.0,786.0,71.0,850.0,368.0,49.0,5.0,72.0,5.0,14.0,550.0,20.0,2.0,12.0,10.0,,315.0,30.0,110.0,92.0,200.0,1.0,68.0,,98.0,975.0,112.0,58.0,1.0,41.0,120.0,15.0,1384.0,11.0,31.0,8.0,4469.0,2.0,4.0,3.0,289.0,1.0,8.0,43748.0,18.0,,36.0,17.0,74.0,47.0,28.0,37.0,83.0,7.0,36.0,272.0,3.0,49.0,43.0,12481.0,637.0,3969.0,22.0,10.0,,2.0,16.0,84.0,25.0,57.0
Interest > Personal Finance,4.0,104.0,52.0,11.0,1157.0,65.0,1070.0,22.0,76.0,1.0,1.0,576.0,49.0,12.0,9.0,22.0,551.0,2.0,11.0,52.0,5.0,5.0,112.0,15.0,4.0,22.0,27.0,,175.0,,32.0,15.0,486.0,5.0,2.0,360.0,72.0,25.0,99.0,33.0,40350.0,73.0,125.0,58.0,236.0,108.0,197.0,9.0,95.0,526.0,152.0,1343.0,435.0,232.0,12.0,10.0,11.0,54.0,485.0,26.0,,72.0,25.0,1.0,24.0,186.0,937.0,239.0,479.0,3.0,146.0,,212.0,1420.0,219.0,15.0,3.0,41.0,183.0,60.0,2599.0,12.0,102.0,25.0,2941.0,15.0,17.0,3.0,429.0,3.0,13.0,283631.0,44.0,4.0,94.0,34.0,21.0,258.0,54.0,93.0,11.0,40.0,89.0,371.0,5.0,7.0,52.0,19393.0,2021.0,5170.0,46.0,20.0,5.0,4.0,49.0,43.0,160.0,292.0
Interest > Personal Finance > Consumer Banking,2.0,14.0,27.0,6.0,471.0,32.0,523.0,6.0,27.0,,,273.0,27.0,6.0,4.0,7.0,223.0,1.0,6.0,22.0,1.0,3.0,64.0,7.0,2.0,10.0,18.0,,101.0,,12.0,6.0,163.0,3.0,,129.0,30.0,8.0,36.0,22.0,19872.0,34.0,2.0,31.0,105.0,58.0,114.0,5.0,47.0,243.0,62.0,665.0,77.0,105.0,2.0,8.0,9.0,19.0,262.0,13.0,,27.0,12.0,,7.0,95.0,491.0,102.0,228.0,3.0,59.0,,82.0,568.0,28.0,9.0,1.0,40.0,56.0,29.0,739.0,2.0,55.0,13.0,1484.0,11.0,11.0,1.0,168.0,2.0,6.0,149141.0,18.0,1.0,43.0,14.0,9.0,123.0,17.0,42.0,5.0,18.0,38.0,274.0,2.0,3.0,19.0,5847.0,863.0,2141.0,21.0,8.0,5.0,3.0,17.0,40.0,62.0,122.0
